time,tweets
2018-07-31 07:43:48,"RT @dna: #NoConfidenceMotion: Thankful to Congress for letting me expose opposition's hollowness, says PM Modi
URL"
2018-07-31 07:39:56,"RT @YGaurav_: @narendramodi Its matter of shame for ""Rahul Gandhi"" and  CONgress . PM @narendramodi smashed them with his speech. #NoConfid…"
2018-07-31 07:34:01,"RT @ShefVaidya: Why did poor Rahul think
He’d win with a hug and a wink
Modiji with a wry chuckle
Rapped him on the knuckle 
And now Rahul…"
2018-07-31 07:33:18,"RT @SharmaKhemchand: 1. Manmohan Singh said minorities had the 1st right to the nation’s resources.

2. PM @narendramodi said the poor had…"
2018-07-31 07:30:18,"RT @aphealth_drink: @ncbn @vizaggoap Sir @narendramodi ji we need Oscar awards . My jokers Siva Prasad 🎅is a best  actors. 😁👌
#NoConfidence…"
2018-07-31 07:30:05,"RT @KathirMg: Future PM of India🔥 He is ready to serve and protect the Nation from the Evils.
#NoConfidenceMotion
#RahulHugsModi
#ModiLiesI…"
2018-07-31 07:29:52,"RT @aphealth_drink: @ncbn @vizaggoap Sir @narendramodi ji we need Oscar awards . My jokers Siva Prasad 🎅is a best  actors. 😁👌
#NoConfidence…"
2018-07-31 07:29:08,"RT @aphealth_drink: @ncbn @vizaggoap Sir @narendramodi ji we need Oscar awards . My jokers Siva Prasad 🎅is a best  actors. 😁👌
#NoConfidence…"
2018-07-31 07:24:44,@ncbn @vizaggoap Sir @narendramodi ji we need Oscar awards . My jokers Siva Prasad 🎅is a best  actors. 😁👌… URL
2018-07-31 07:10:13,"RT @dna: #NoConfidenceMotion: Thankful to Congress for letting me expose opposition's hollowness, says PM Modi
URL"
2018-07-31 07:08:54,"RT @YGaurav_: No of seats - 544
Present no - 535
Seats required for majority - 268

Total BJP MP - 273
NDA - 311
NDA without shivsena - 293…"
2018-07-31 07:08:11,"RT @thewire_in: #NoConfidenceMotion: Farmers, Dalits, tribals, women are victims of Modi's jumla, says Rahul URL https:…"
2018-07-31 07:07:05,"RT @dna: #NoConfidenceMotion: Thankful to Congress for letting me expose opposition's hollowness, says PM Modi
URL"
2018-07-31 07:02:22,RT @BVJNReddy: What a speech my dear friend! Impressed by the way you exposed the Center and PM. Well done!! #NoConfidenceMotion #APDemands…
2018-07-31 07:01:51,"RT @dna: #NoConfidenceMotion: Thankful to Congress for letting me expose opposition's hollowness, says PM Modi
URL"
2018-07-31 07:01:46,"RT @dna: #NoConfidenceMotion: Thankful to Congress for letting me expose opposition's hollowness, says PM Modi
URL"
2018-07-31 07:01:27,"#NoConfidenceMotion: Thankful to Congress for letting me expose opposition's hollowness, says PM Modi
URL"
2018-07-31 07:01:13,RT @dineshakula: Impressive speech by #TDP MP #RammohanNaidu during #NoConfidenceMotion in #Parliament. Flawless hindi. He got 11 minutes a…
2018-07-31 06:54:45,"RT @ncbn: Initiating the #NoConfidenceMotion, @jaygalla comprehensively exposed injustice done to AP. On behalf of 5 Cr people of AP, we de…"
2018-07-31 06:52:31,RT @ncbn: This is a fight between majority and morality. We want the provisions of the Act and promises made to people of Andhra Pradesh du…
2018-07-31 06:48:54,Prime Minister Narendra Modi takes jibe at Congress over no-confidence motion URL URL
2018-07-31 06:48:51,"RT @ncbn: I want to thank all the national and regional parties who supported us in our fight for justice, inspite of all the political bar…"
2018-07-31 06:45:59,"The Tale Of A Hug
A study on the No Confidence Motion which took place on 20/07/18 and turned into an act of drama.… URL"
2018-07-31 06:13:00,RT @Subytweets: You know what's #Karma? You go around the world hugging guys awkwardly for photo ops. Then on the D day of #NoConfidenceMot…
2018-07-31 05:57:16,RT @IshwarParmarMLA: Heartiest congratulations to our Hon'ble PM Shri @narendramodi as the #NoConfidenceMotion stands defeated &amp; NDA wins w…
2018-07-31 05:56:46,RT @Mohitanxious: @divyaspandana @sugataraju @ndtv Saheb hugs costs country a lot but the hug from Mr. Gandhi was priceless 🙏🇮🇳 a true lead…
2018-07-31 05:46:47,RT @IshwarParmarMLA: Heartiest congratulations to our Hon'ble PM Shri @narendramodi as the #NoConfidenceMotion stands defeated &amp; NDA wins w…
2018-07-31 05:37:03,RT @vijay_sampla: The #NoConfidenceMotion is going to end up as a #BoostConfidenceMotion. URL
2018-07-31 05:34:02,"RT @vijay_sampla: Lets watch one more @RahulGandhi  moment from his today speech. 
#BhukampAaneWalaHai #NoConfidenceMotion URL"
2018-07-31 05:33:37,"RT @vijay_sampla: Our #NDA Govt led by Our Hon'ble PM @narendramodi ji has emerged stronger after the Vote on #NoConfidenceMotion ..

Befor…"
2018-07-31 05:32:53,RT @_anujsinghal: PM Modi finally addressing what should be common knowledge. The indiscriminate lending of post 2008 era the basic crux of…
2018-07-31 04:22:21,"RT @YGaurav_: @narendramodi Its matter of shame for ""Rahul Gandhi"" and  CONgress . PM @narendramodi smashed them with his speech. #NoConfid…"
2018-07-31 04:08:40,"RT @ncbn: Initiating the #NoConfidenceMotion, @jaygalla comprehensively exposed injustice done to AP. On behalf of 5 Cr people of AP, we de…"
2018-07-31 04:05:59,RT @ncbn: This is a fight between majority and morality. We want the provisions of the Act and promises made to people of Andhra Pradesh du…
2018-07-31 04:02:23,"RT @arunmoorshillin: You have to learn the rules of the game. And then you have to play better than anyone else.
-unknown
#motivation #NoCo…"
2018-07-31 03:55:29,"RT @ncbn: I want to thank all the national and regional parties who supported us in our fight for justice, inspite of all the political bar…"
2018-07-31 03:49:05,This demands a cabinet shuffle at minimum (with a boot in Freeland's ass) preferably a #NoConfidenceMotion URL
2018-07-31 03:40:42,RT @apnnewsindia: BJP MP Shatrughan Sinha to vote against the #NoConfidenceMotion. URL
2018-07-31 03:40:32,RT @apnnewsindia: Sonia Gandhi's maths is weak. They had calculated similarly in 1996. We know what happened then. Their calculation is wro…
2018-07-31 03:40:25,RT @apnnewsindia: Govt has majority both inside &amp; outside Parliament. NDA will vote against #NoConfidenceMotion. NDA+ will also support us…
2018-07-31 03:39:41,RT @apnnewsindia: #Congress issues three line whip to its MPs to be present in Lok Sabha for tomorrow's #NoConfidenceMotion. URL
2018-07-31 03:39:20,"RT @apnnewsindia: Aam Aadmi Party (AAP) issues whip, directs its MPs to vote in favour of #NoConfidenceMotion. URL"
2018-07-31 03:38:54,RT @apnnewsindia: Time Alloted to Political Parties in #NoConfidenceMotion tomorrow. URL
2018-07-31 03:37:59,"RT @YGaurav_: @narendramodi Back in 1999 ; 

BJP -- 182  
CONgress -- 101 
other regional parties -- 101 seats. 

Atal Bihari Vajpayee ji w…"
2018-07-31 03:37:49,RT @apnnewsindia: The stage is all set for #NoConfidenceMotion in Lok Sabha. URL
2018-07-31 03:37:13,"RT @apnnewsindia: PM #NarendraModi's meeting with senior BJP leaders including Amit Shah and Rajnath Singh, underway in Parliament. #NoConf…"
2018-07-31 03:37:09,RT @apnnewsindia: Voting on #NoConfidenceMotion will take place at 6 pm today: Lok Sabha speaker Sumitra Mahajan URL
2018-07-31 03:37:05,RT @apnnewsindia: #NoConfidenceMotion: Shiv Sena MPs will not attend Lok Sabha today. URL
2018-07-31 03:36:45,RT @apnnewsindia: Uproar in Lok Sabha after BJP MPs protest over 'offensive' word used by a TDP MP for PM Modi. Defence Minister Nirmala Si…
2018-07-31 03:36:36,"RT @apnnewsindia: For the 1st time in the history of India, women are not being protected. Wherever you see, Dalit, Adivasis, minorities ar…"
2018-07-31 03:36:24,"RT @apnnewsindia: Congress President #RahulGandhi hugs PM #NarendraModi after ending speech, says I may be 'pappu' for BJP but I've no hatr…"
2018-07-31 03:36:24,RT @SaurabhG_1404: @iitian_kshitij @VishakhaJ18 @priyankac19 @INCIndia It's unfortunate educated youngsters like @priyankac19 support such…
2018-07-31 03:36:18,"RT @apnnewsindia: #RahulGandhi winks after hugging PM #NarendraModi in Lok Sabha.

#NoConfidenceMotion URL"
2018-07-31 03:36:13,RT @apnnewsindia: His behaviour was childish. He has grown old but it is unfortunate that he has not grown up. It is unfortunate that the p…
2018-07-31 03:36:07,"RT @apnnewsindia: PM #NarendraModi will give his reply to the no-confidence motion moved against his government around 6:30 PM. 

#NoConfid…"
2018-07-31 03:34:29,"RT @apnnewsindia: This is not a floor test of the Government, this is a forced test of Congress's so called allies: PM #NarendraModi in Lok…"
2018-07-31 03:34:24,"RT @apnnewsindia: We are here because we have the blessings of 125 crore Indians.

We are not here for selfish interests: PM #NarendraModi…"
2018-07-31 03:34:18,RT @apnnewsindia: The fight against Black Money is going to continue. I know I have made many enemies due to this but it is fine: PM #Naren…
2018-07-31 03:34:12,"RT @apnnewsindia: Congress has no faith in the Election Commission, Judiciary, in the RBI, in the International Agencies. They have confide…"
2018-07-31 03:34:05,"RT @apnnewsindia: The entire nation saw what the eyes did today. It is clear in front of everyone: PM #NarendraModi

#NoConfidenceMotion ht…"
2018-07-31 03:33:59,"RT @apnnewsindia: What did the Congress do to Charan Singh Ji, what did they do to Chandra Shekhar Ji, what did they do to Deve Gowda Ji, w…"
2018-07-31 03:33:53,RT @apnnewsindia: You called the #SurgicalStrike a Jumla Strike. You can abuse me as much as you want but stop insulting the Jawans of Indi…
2018-07-31 03:33:47,"RT @apnnewsindia: 325 MPs voted ‘No’ 126 voted ‘Ayes’, #NoConfidenceMotion against NDA Govt rejected.

#BreakingNews URL"
2018-07-31 03:33:36,"RT @apnnewsindia: As part of our continuous fight, we introduced this #NoConfidenceMotion. In the last four years, I went to Delhi 29 times…"
2018-07-31 03:30:10,RT @AartiDasiDasi1: @abhishkJntrMnt @UnionBudget2018 @FinancialXpress @HindiJKR @Reuters @AITCofficial @tv9kannada @Aagan86 @ETPolitics @CN…
2018-07-31 03:27:21,RT @apnnewsindia: Mumbai Congress put up posters of #RahulGandhi hugging PM Modi in Lok Sabha during #NoConfidenceMotion debate. URL.…
2018-07-31 03:25:20,RT @RohitSharmaINC: Our PM loves to hug many world leaders including Chinese President &amp; PM of Pakistan but not opposition biggest leader o…
2018-07-31 03:22:16,RT @RohitSharmaINC: Our PM loves to hug many world leaders including Chinese President &amp; PM of Pakistan but not opposition biggest leader o…
2018-07-31 03:19:20,RT @RohitSharmaINC: Our PM loves to hug many world leaders including Chinese President &amp; PM of Pakistan but not opposition biggest leader o…
2018-07-31 03:04:19,"RT @priyankac19: Victims of the Jumla Strike: 
Farmers✅
Youth✅
Women✅
Dalits/SC/ST✅
Where is the 15 lakh in every Indians Bank account?
Whe…"
2018-07-31 03:03:36,RT @priyankac19: When @RahulGandhi ji taught PM @narendramodi the right way to do Hugplomacy and also what being a true Hindu is - Love for…
2018-07-31 03:03:06,"RT @YGaurav_: @narendramodi Back in 1999 ; 

BJP -- 182  
CONgress -- 101 
other regional parties -- 101 seats. 

Atal Bihari Vajpayee ji w…"
2018-07-31 03:02:12,"RT @YGaurav_: @narendramodi Its matter of shame for ""Rahul Gandhi"" and  CONgress . PM @narendramodi smashed them with his speech. #NoConfid…"
2018-07-31 02:55:18,"RT @YGaurav_: @narendramodi Its matter of shame for ""Rahul Gandhi"" and  CONgress . PM @narendramodi smashed them with his speech. #NoConfid…"
2018-07-31 02:55:05,"RT @YGaurav_: @narendramodi Back in 1999 ; 

BJP -- 182  
CONgress -- 101 
other regional parties -- 101 seats. 

Atal Bihari Vajpayee ji w…"
2018-07-31 02:42:09,"RT @YGaurav_: @narendramodi Its matter of shame for ""Rahul Gandhi"" and  CONgress . PM @narendramodi smashed them with his speech. #NoConfid…"
2018-07-31 02:41:48,"RT @YGaurav_: @narendramodi Back in 1999 ; 

BJP -- 182  
CONgress -- 101 
other regional parties -- 101 seats. 

Atal Bihari Vajpayee ji w…"
2018-07-31 02:37:30,"RT @abhishkJntrMnt: Rahul Gandhi
#NoConfidenceMotion
Watch how the the honest soldier is wrongly framed into the Sedition case.
#फौजी_का_अप…"
2018-07-31 02:32:38,"can i just say, most arguments made by modi in the recent days (ever since #NoConfidenceMotion) are a brand new lev… URL"
2018-07-31 02:31:23,RT @IshwarParmarMLA: Heartiest congratulations to our Hon'ble PM Shri @narendramodi as the #NoConfidenceMotion stands defeated &amp; NDA wins w…
2018-07-31 02:30:32,"RT @drshamamohd: UPA constructed 1,94,06,305 houses from 2004-2014.

On the other hand, Modi govt constructed only 43 lakh houses in 4 year…"
2018-07-31 02:19:21,"RT @YGaurav_: @narendramodi Its matter of shame for ""Rahul Gandhi"" and  CONgress . PM @narendramodi smashed them with his speech. #NoConfid…"
2018-07-31 02:17:51,RT @BuzzArtz: sad testament to India's destiny that it produces only one Modi in generations and to counter him brings forth an imbecile li…
2018-07-31 01:51:30,RT @gauravcsawant: voice of India will be heard in Parliament. India is not just about economic story. India is also about social construct…
2018-07-31 01:47:33,RT @IshwarParmarMLA: Heartiest congratulations to our Hon'ble PM Shri @narendramodi as the #NoConfidenceMotion stands defeated &amp; NDA wins w…
2018-07-31 01:46:22,"RT @YGaurav_: @narendramodi Back in 1999 ; 

BJP -- 182  
CONgress -- 101 
other regional parties -- 101 seats. 

Atal Bihari Vajpayee ji w…"
2018-07-31 01:44:58,"RT @ncbn: I want to thank all the national and regional parties who supported us in our fight for justice, inspite of all the political bar…"
2018-07-31 01:44:15,"RT @drshamamohd: UPA constructed 1,94,06,305 houses from 2004-2014.

On the other hand, Modi govt constructed only 43 lakh houses in 4 year…"
2018-07-31 01:26:01,"RT @abhishkJntrMnt: Rahul Gandhi
#NoConfidenceMotion
Watch how the the honest soldier is wrongly framed into the Sedition case.
#फौजी_का_अप…"
2018-07-31 01:21:59,"RT @DharmendraDass3: #NoConfidenceMotion
#देशकादुश्मन_IG_अनिलराव
After all, what was the reason in which the police had expired tear gas sh…"
2018-07-31 01:11:10,"RT @monakaran: What a slap !! The arrogance of Pappu prince, who thinks it's his birthright to rule, took a nice beating when Modiji declar…"
2018-07-31 01:09:08,"RT @YGaurav_: @narendramodi Back in 1999 ; 

BJP -- 182  
CONgress -- 101 
other regional parties -- 101 seats. 

Atal Bihari Vajpayee ji w…"
2018-07-31 01:09:01,RT @AartiDasiDasi1: @abhishkJntrMnt @UnionBudget2018 @FinancialXpress @HindiJKR @Reuters @AITCofficial @tv9kannada @Aagan86 @ETPolitics @CN…
2018-07-31 01:05:50,"RT @ncbn: Initiating the #NoConfidenceMotion, @jaygalla comprehensively exposed injustice done to AP. On behalf of 5 Cr people of AP, we de…"
2018-07-31 01:02:35,"RT @YGaurav_: @narendramodi Back in 1999 ; 

BJP -- 182  
CONgress -- 101 
other regional parties -- 101 seats. 

Atal Bihari Vajpayee ji w…"
2018-07-31 00:55:54,RT @ncbn: This is a fight between majority and morality. We want the provisions of the Act and promises made to people of Andhra Pradesh du…
2018-07-31 00:50:32,"RT @ncbn: I want to thank all the national and regional parties who supported us in our fight for justice, inspite of all the political bar…"
2018-07-31 00:32:24,"RT @avinashpandeinc: In the name of patriotism, was this a measured attempt made by the fundamentalist forces to divert the focus from #Raf…"
2018-07-31 00:29:36,RT @AartiDasiDasi1: @abhishkJntrMnt @UnionBudget2018 @FinancialXpress @HindiJKR @Reuters @AITCofficial @tv9kannada @Aagan86 @ETPolitics @CN…
2018-07-31 00:28:01,"RT @ncbn: Initiating the #NoConfidenceMotion, @jaygalla comprehensively exposed injustice done to AP. On behalf of 5 Cr people of AP, we de…"
2018-07-31 00:26:50,"RT @YGaurav_: No of seats - 544
Present no - 535
Seats required for majority - 268

Total BJP MP - 273
NDA - 311
NDA without shivsena - 293…"
